payer_int,beneficiary_int,amount
16,21,0.107
16,23,27.75
16,26,0.075
16,29,23.5
16,30,60.5
16,31,67.0
16,32,49.75
16,33,1.0
16,34,1.0
16,35,0.053
16,36,2.0
16,38,0.1175
16,39,1.0
16,40,8.0
16,41,11.25
16,42,47.5
16,43,670.75
16,45,0.03
16,46,35.25
16,47,1.0
16,48,5.0
16,49,3.0
16,50,17.75
16,52,99.75
16,53,2.75
16,54,2.5
16,55,26.25
16,57,285.25
16,58,0.021
16,59,129.0
16,60,19.25
16,61,2.5
16,62,1.036
16,63,1.048
16,66,384.0
16,67,0.0185
16,68,5.25
16,70,1.649
16,71,5.0
16,73,50.25
16,74,24.5
16,75,11.5
16,76,18.75
16,77,13.0
16,78,4.0
16,79,1.021
16,80,21.0
16,81,615.5
16,83,6.25
16,84,37.0
16,85,5.0
16,86,1.0
16,87,1.0
16,88,0.064
16,90,16.75
16,91,1.0
16,92,0.01474999999999995
16,93,18.5
16,94,1.021
16,95,2.0
16,97,2.0
16,98,0.011
16,99,6.0
16,100,2.0
16,101,4.0
16,102,12.75
16,103,9.0
16,104,0.029249999999999998
16,106,10.0
16,107,65.0
16,108,0.011
16,109,4.0
16,110,1.036
16,111,2.0
16,112,1.048
16,113,1.0
16,115,1.5315
16,116,8.0
16,118,1.5
16,119,15.5
16,120,4.0
16,121,109.0
16,122,7.25
16,125,1.0
16,126,4.0840000000000005
16,127,1.5
16,128,1.0
16,129,12.0
16,130,1.0
16,131,1.0
16,132,50.5
16,133,1.5
16,134,13.0
16,135,1.036
16,136,1.0
16,137,600.25
16,139,9.0
16,140,2.5
16,141,1.021
16,142,10.25
16,144,0.4275
16,145,3.063
16,149,0.08549999999999991
16,150,21.5
16,151,32.0
16,152,37.25
16,155,10.5
16,157,1.0
16,158,6.25
16,159,9.0
16,160,6.0
16,162,0.321
16,163,2.5
16,164,356.0
16,166,16.3325
16,167,4.718
16,168,0.1575
16,169,221.5
16,170,1.0
16,171,184.5
16,172,5.0
16,173,0.38
16,174,1.5
16,175,3.5
16,177,1.0
16,178,207.5
16,179,3.5
16,181,8.0
17,4,120.5
17,5,13.5
17,8,39.0
17,9,2.75
17,12,28.740000000000002
17,13,1.0
17,14,1.0
17,15,3.25
17,20,1.0
17,23,62.0
17,25,3.0
17,29,7.25
17,30,36.25
17,31,4.5
17,32,102.75
17,33,24.0
17,36,4.0
17,39,0.76
17,40,1.0
17,41,1.0
17,42,1.0
17,43,87.0
17,44,13.094
17,46,10.5
17,48,10.0
17,50,13.5
17,52,20.25
17,53,3.0
17,55,7.0
17,57,163.75
17,59,159.5
17,60,1.0
17,61,1.0
17,66,12.25
17,71,1.0
17,73,1.0
17,74,27.0
17,75,405.5
17,76,20.0
17,77,33.0265
17,79,1.0
17,80,1.036
17,81,198.75
17,82,1.3315
17,83,11.0
17,84,179.0
17,86,41.0
17,87,0.107
17,90,169.5
17,91,38.0
17,93,27.5
17,95,3.0
17,97,28.75
17,99,1.0
17,100,1.036
17,101,1.021
17,102,1.048
17,103,3.41
17,104,84.0
17,106,4.143
17,109,4.0
17,110,1.048
17,112,10.283
17,114,51.0
17,116,41.0
17,118,3.0
17,121,36.0
17,122,20.75
17,123,2.0
17,125,6.5
17,126,20.5
17,127,76.5
17,130,4.75
17,132,3.5
17,134,3.5
17,136,28.0
17,137,48.5
17,139,459.25
17,140,2.0
17,142,102.5
17,147,2.0
17,150,1.0
17,151,1.021
17,152,13.5
17,154,0.12824999999999995
17,155,7.0
17,157,2.0
17,158,41.75
17,163,8.0
17,164,15.25
17,166,61.75750000000001
17,169,1.5
17,170,1.036
17,171,380.5
17,172,1.0
17,175,5.0
17,177,3.0
17,178,1.397
17,179,3.0
17,180,1.0
17,181,2.0
18,1,8.471
18,5,4.25
18,7,0.048
18,8,4.0
18,9,1.0
18,12,16.73
18,13,1.0
18,15,1.5
18,20,1.0
18,21,0.0045000000000000005
18,22,0.005
18,23,14.5
18,24,2.0
18,29,13.5
18,30,49.5
18,31,2.0
18,32,12.0
18,33,2.0
18,36,27.5
18,39,0.82425
18,40,58.0
18,41,0.017
18,42,1.0
18,43,78.25
18,46,3.75
18,47,1.0
18,48,0.17899999999999996
18,49,4.194
18,50,0.2355
18,52,82.5
18,53,3.0
18,55,7.6575
18,57,117.75
18,58,45.808
18,59,54.5
18,60,1.0
18,61,0.064
18,66,28.0
18,69,0.1015
18,71,1.0
18,72,0.6040000000000001
18,73,1.0
18,74,1.021
18,75,2.691
18,76,3.5
18,77,254.5585
18,79,1.0
18,80,1.036
18,81,312.25
18,82,2.5
18,84,198.5
18,89,0.02
18,90,256.25
18,96,0.1345
18,99,1.0
18,100,0.36074999999999996
18,101,1.021
18,104,0.016
18,106,25.5
18,108,0.006
18,109,9.994
18,114,1.036
18,116,1.021
18,120,2.097
18,121,3.5
18,122,51.0
18,125,1.5
18,127,2.75
18,128,1.0
18,129,9.5
18,130,1.0
18,132,5.5
18,133,0.107
18,134,2.0
18,135,0.012
18,137,91.5
18,139,20.0
18,141,0.347
18,142,130.0
18,144,0.003
18,145,3.5
18,150,1.0
18,152,2.0
18,154,0.673
18,157,0.011
18,158,1.0
18,159,1.036
18,160,0.593
18,162,11.75
18,163,0.021
18,164,1.5
18,166,16.7375
18,169,2.0
18,170,1.021
18,171,685.5
18,173,0.014
18,174,1.021
18,178,0.116
18,179,3.0
18,181,0.137
19,5,0.0775
19,8,2.5
19,9,109.25
19,12,15.18
19,15,0.032
19,16,9.5
19,22,0.1335
19,23,2.0
19,29,2.75
19,30,11.0
19,31,1.069
19,32,2.5
19,33,0.011
19,36,0.107
19,41,0.31725000000000003
19,42,28.75
19,43,221.25
19,46,12.0
19,48,1.0
19,50,8.0
19,52,14.0
19,55,3.5
19,57,41.5
19,58,0.003
19,59,18.25
19,66,16.25
19,71,284.0
19,73,94.75
19,74,2.0
19,75,1.0
19,76,5.0
19,79,0.1285
19,80,1.5
19,81,277.5
19,83,0.2355
19,84,2.5
19,86,0.7014999999999999
19,90,2.0
19,93,7.409
19,99,0.021
19,100,1.0
19,101,0.064
19,102,0.17099999999999999
19,104,0.001
19,107,14.75
19,115,7.082
19,116,1.2025000000000001
19,121,38.25
19,122,3.5
19,125,1.048
19,126,0.107
19,127,0.534
19,129,0.802
19,130,1.0
19,132,16.75
19,134,6.5
19,137,40.5
19,139,1.021
19,150,8.5
19,151,230.75
19,152,13.25
19,158,0.9730000000000001
19,160,0.021
19,163,1.048
19,164,17.75
19,166,0.16999999999999998
19,169,2.0
19,170,0.07500000000000001
19,171,31.5
19,179,1.021
19,180,2.4375
19,181,102.18700000000001
20,0,1.5
20,1,8.5
20,4,7.0
20,5,8.0
20,6,1.25
20,8,2.25
20,9,35.0
20,10,5.5
20,11,3.063
20,12,39.9
20,13,0.011
20,14,1.0
20,15,7.0
20,16,9.0
20,17,1.0
20,18,1.0
20,23,44.25
20,25,2.042
20,29,3.75
20,30,16.0
20,31,1.0
20,32,83.75
20,33,2.5
20,34,2.0
20,36,3.5
20,39,2.0
20,40,22.5
20,41,4.5
20,42,73.5
20,43,410.75
20,46,34.0
20,47,9.0
20,48,71.0
20,49,7.5
20,50,6.5
20,52,16.0
20,53,53.75
20,54,8.5
20,55,20.0
20,57,59.5
20,59,76.75
20,60,1.25
20,61,8.5
20,62,1.036
20,63,0.0424999999999999
20,65,0.001
20,66,3.75
20,67,0.004
20,68,2.75
20,69,0.118
20,70,1.036
20,71,10.25
20,73,54.0
20,74,10.5
20,75,28.0
20,76,3.5
20,77,13.5
20,78,8.5
20,79,1.5
20,80,4.5
20,81,112.75
20,83,0.107
20,84,14.5
20,85,32.5
20,87,5.0
20,89,0.354
20,90,16.75
20,93,14.0
20,95,3.0
20,97,2.0
20,99,157.0
20,100,1.8
20,101,60.5
20,102,13.75
20,103,31.5
20,104,0.011
20,106,3.5
20,107,1.0
20,108,2.0
20,109,3.625
20,111,5.0
20,113,3.5
20,116,17.0
20,119,3.0
20,120,1.0
20,121,90.75
20,122,13.0
20,125,1.554
20,127,4.0
20,129,1.0
20,130,1.5
20,131,2.097
20,132,224.75
20,133,3.75
20,134,2.25
20,137,4653.5
20,138,1.021
20,139,1.021
20,140,1.0
20,141,1.0
20,142,1.5
20,144,2.621
20,145,4.0
20,147,36.1715
20,150,14.25
20,151,11.25
20,152,17.75
20,155,13.5
20,156,1.048
20,157,0.075
20,158,6.75
20,159,2.25
20,160,25.25
20,163,1.0
20,164,19.75
20,166,21.1625
20,167,1.036
20,168,2.0
20,169,443.75
20,170,1.0
20,171,96.25
20,172,17.25
20,174,2.0
20,175,15.5
20,177,10.0
20,178,9.0
20,179,2.0
20,181,1.0
21,5,2.0
21,7,0.08624999999999995
21,8,0.1625
21,9,1.0
21,12,0.994
21,15,1.0
21,16,0.107
21,18,0.0045000000000000005
21,23,3.0
21,24,2.0
21,29,5.5
21,30,1.0
21,31,0.061
21,32,4.0
21,33,3.0
21,36,1.0
21,39,2.0
21,40,19.0
21,42,0.16
21,43,6.25
21,45,0.08949999999999994
21,46,1.5
21,47,2.0
21,49,0.03325
21,52,20.0
21,53,3.1750000000000003
21,55,0.08425
21,57,2.0
21,59,34.25
21,66,1.0
21,67,0.0025
21,68,11.5
21,69,1.78675
21,70,4.0
21,71,0.027
21,73,0.006
21,74,1.0
21,75,0.06425
21,76,3.0
21,77,0.002
21,79,0.562
21,80,1.021
21,81,5.5
21,82,4.75
21,84,20.0
21,89,0.001
21,90,3.0
21,96,0.11475
21,97,0.006
21,99,0.3595
21,100,0.011
21,101,0.096
21,102,0.003
21,106,21.0
21,109,0.128
21,112,0.002
21,116,2.5
21,120,0.018
21,121,14.0
21,122,0.0854999999999999
21,125,2.0
21,127,0.155
21,128,3.0
21,129,0.075
21,130,0.001
21,132,1.036
21,133,0.1404999999999999
21,134,2.5
21,137,1.0
21,142,0.041
21,145,6.0
21,147,0.004
21,150,1.036
21,152,1.048
21,158,7.25
21,162,4.0
21,163,0.011
21,164,1.0
21,166,6.51
21,169,4.0
21,170,0.075
21,171,152.75
21,173,0.003
21,174,7.0
21,179,5.179
22,1,0.0052499999999999995
22,2,0.053
22,4,0.026999999999999996
22,5,166.75
22,6,0.011
22,8,1.0
22,9,2.25
22,10,0.011
22,12,14.48
22,15,1.048
22,18,0.005
22,19,0.1335
22,23,238.5
22,25,0.032
22,28,1.021
22,29,10.25
22,30,45.25
22,31,99.0
22,32,24.25
22,33,1.0
22,34,1.021
22,36,122.0
22,39,1.036
22,40,1.0
22,41,0.03375
22,42,1.0
22,43,25.5
22,46,1.75
22,47,2.0
22,48,0.0455
22,49,7.25
22,50,1.0
22,52,26.5
22,55,10.0
22,57,15.25
22,58,0.001
22,59,53.5
22,61,0.014
22,66,1.0
22,68,1.036
22,70,0.0015
22,71,0.064
22,72,0.002
22,73,1.021
22,74,2.5
22,75,2.0
22,76,1.0
22,77,0.022
22,78,0.021
22,79,0.004
22,80,2.5
22,81,27.5
22,82,0.14525000000000002
22,83,0.091
22,84,41.75
22,86,0.043
22,90,10.25
22,93,0.015
22,95,1.036
22,97,1.0
22,100,0.866
22,101,0.107
22,102,1.048
22,103,0.011
22,106,24.25
22,107,8.0
22,108,0.004
22,109,0.037
22,110,0.001
22,116,3.25
22,119,0.026
22,120,2.097
22,121,7.75
22,122,1.0
22,125,1.5
22,127,1.0
22,128,3.25
22,129,76.75
22,130,0.41
22,132,1.0
22,133,2.5
22,134,1.021
22,135,14.5
22,136,2.0
22,137,1.5
22,139,0.68175
22,140,0.0035
22,142,1.0
22,145,0.0535
22,149,1.0
22,150,0.38225
22,152,9.75
22,155,0.026999999999999996
22,158,1.5
22,159,0.021
22,162,1.021
22,163,63.432
22,164,1.0
22,166,10.435
22,169,1.048
22,170,19.0
22,171,313.0
22,174,30.5
22,177,57.0
22,178,0.053
22,179,1.0
22,180,0.001
22,181,0.011
23,0,2.0
23,1,71.25
23,2,4.666
23,4,152.25
23,5,6636.25
23,6,2.0
23,7,10.80925
23,8,335.0
23,9,201.0
23,10,1.75
23,11,1.048
23,12,1165.54
23,13,16.0
23,14,1.5
23,15,25.5
23,16,27.75
23,17,62.0
23,18,14.5
23,19,2.0
23,20,44.25
23,21,3.0
23,22,238.5
23,24,12.75
23,25,1.048
23,27,1.021
23,28,1.0
23,29,838.0
23,30,745.5
23,31,1128.0
23,32,1810.0
23,33,37.75
23,34,7.5
23,35,39.5
23,36,429.75
23,37,1.021
23,38,5.0
23,39,78.0
23,40,60.25
23,41,4.25
23,42,58.25
23,43,3785.75
23,44,1.5
23,45,0.738
23,46,172.25
23,47,58.0
23,48,775.25
23,49,79.5
23,50,144.0
23,51,0.107
23,52,1097.5
23,53,5.5
23,54,8.5
23,55,232.75
23,56,1.0
23,57,2209.25
23,58,3.0
23,59,1414.25
23,60,4.0
23,61,23.0
23,62,3.0
23,63,8.0
23,64,0.4065
23,65,8.0
23,66,75.5
23,67,0.40075
23,68,40.75
23,69,5.0
23,70,17.25
23,71,19.25
23,72,18.0
23,73,117.5
23,74,240.0
23,75,326.5
23,76,154.25
23,77,158.75
23,78,118.75
23,79,2.25
23,80,205.5
23,81,2237.75
23,82,22.25
23,83,10.75
23,84,2738.0
23,85,5.0
23,86,5.75
23,87,1.021
23,88,5.6155
23,89,0.045
23,90,1167.25
23,91,75.0
23,92,0.4455
23,93,27.5
23,94,2.0
23,95,28.5
23,96,1.571
23,97,7.0
23,98,19.921
23,99,6.25
23,100,14.82
23,101,77.75
23,102,114.25
23,103,4.143
23,104,3.5
23,105,2.762
23,106,1241.25
23,107,6.5
23,108,13.0
23,109,6.75
23,110,1.0
23,112,3.25
23,113,4.0
23,114,2.5
23,115,4.5
23,116,267.0
23,117,5.345
23,118,1.0
23,119,498.5
23,120,9.5
23,121,1700.25
23,122,222.0
23,123,2.0715000000000003
23,125,35.25
23,126,49.5
23,127,27.5
23,128,38.0
23,129,276.75
23,130,94.75
23,131,1.0
23,132,167.0
23,133,123.75
23,134,293.5
23,135,591.5
23,136,29.0
23,137,410.0
23,138,1.036
23,139,647.25
23,140,2.5
23,141,7.25
23,142,272.75
23,144,2.0
23,145,21.5
23,147,19.0
23,149,7.5
23,150,7.75
23,151,44.25
23,152,542.25
23,153,1.0
23,154,0.4225
23,155,13.0
23,156,3.0
23,157,6.5
23,158,219.75
23,159,6.0
23,160,2.0
23,162,51.25
23,163,40.25
23,164,167.75
23,166,626.4925000000001
23,167,1.0
23,168,1.0
23,169,77.25
23,170,644.5
23,171,13989.75
23,172,25.0
23,173,1.671
23,174,992.5
23,175,13.0
23,176,0.0605
23,177,56.25
23,178,1.0
23,179,255.75
23,180,1.0
23,181,7.25
24,0,0.002
24,4,0.011
24,5,1.0
24,7,3.4425
24,8,3.0
24,9,1.0
24,12,1.99
24,15,0.032
24,18,2.0
24,21,2.0
24,23,12.75
24,29,20.25
24,30,2.75
24,31,3.0
24,32,16.0
24,36,2.5
24,39,3.0
24,40,0.203
24,41,0.045
24,42,1.5
24,43,11.0
24,45,3.596
24,46,5.5
24,47,1.75
24,48,2.097
24,49,1.021
24,52,4.0
24,53,4.194
24,55,3.0
24,56,0.001
24,57,15.0
24,59,60.75
24,61,0.001
24,66,1.048
24,67,3.76525
24,68,5.0
24,69,8.0
24,70,3.0
24,72,1.0
24,73,0.0215
24,74,1.5
24,75,1.5
24,76,2.0
24,77,0.061
24,80,1.0
24,81,4.5
24,82,13.5
24,83,0.007
24,84,24.75
24,86,0.04175
24,89,2.658
24,90,6.0
24,93,2.0
24,94,0.001
24,96,8.2615
24,97,1.0
24,100,2.072
24,104,0.006
24,106,11.0
24,109,0.016
24,110,1.036
24,112,2.072
24,115,0.031
24,116,2.0
24,119,0.011
24,121,6.0
24,122,3.0
24,125,10.5
24,127,19.399
24,128,2.0
24,129,0.16825
24,130,1.021
24,132,1.0
24,133,0.011
24,134,1.5
24,135,0.025
24,137,1.0
24,140,0.013250000000000001
24,141,0.008
24,142,1.0
24,144,0.02975
24,145,1.0
24,149,4.5
24,150,0.088
24,152,3.5
24,155,3.5
24,157,0.021
24,158,3.0
24,162,99.75
24,163,1.036
24,164,1.0
24,166,2.5175
24,168,0.0035
24,169,18.5
24,170,0.10825
24,171,210.0
24,172,42.0
24,173,7.15325
24,174,7.0
24,175,1.0
24,177,1.0
24,179,1.0
25,4,1.75
25,5,1.0
25,8,89.75
25,9,1.0
25,12,1.0
25,15,1.0
25,17,3.0
25,20,2.042
25,22,0.032
25,23,1.048
25,29,1.0
25,30,2.25
25,32,66.0
25,41,0.033
25,42,0.203
25,43,23.5
25,46,1.0
25,50,1.0
25,52,1.5
25,55,1.021
25,57,5.0
25,59,130.25
25,61,0.013
25,63,1.0034999999999998
25,66,0.050749999999999955
25,73,0.032
25,74,23.25
25,75,6.5
25,76,2.0
25,77,1.0
25,81,20.0
25,82,0.328
25,83,0.0215
25,84,765.5
25,90,232.75
25,93,7.339
25,100,1.0
25,110,2.072
25,116,133.75
25,121,4.5
25,122,1.3255
25,123,6.7325
25,125,5.75
25,126,1.0
25,127,2.0
25,128,0.016
25,129,0.016
25,130,4.0
25,132,2.097
25,134,0.14975
25,139,1.021
25,141,0.002
25,142,366.5
25,152,2.0
25,158,259.25
25,162,0.011
25,163,0.022
25,164,1.554
25,166,7.83
25,171,271.25
25,175,2.0
25,179,1.0
25,181,0.001
26,8,1.048
26,9,4.0
26,12,1.0
26,15,3.0
26,16,0.075
26,30,2.042
26,31,0.214
26,32,2.0
26,36,0.053
26,42,0.075
26,43,1.0
26,52,1.603
26,57,1.021
26,59,2.5
26,75,16.0
26,76,1.0
26,81,1.0
26,83,0.011
26,90,1.0
26,100,0.011
26,116,1.0
26,122,0.107
26,127,0.481
26,130,1.0
26,152,0.107
26,166,0.02
27,8,1.0
27,9,13.0
27,12,3.36
27,23,1.021
27,29,15.0
27,30,2.0
27,32,18.0
27,41,1.0
27,42,1.0
27,43,14.0
27,46,1.0
27,47,1.021
27,52,2.0
27,55,4.0
27,57,17.0
27,59,270.5
27,66,4.0
27,73,2.0
27,74,3.063
27,75,4.0
27,76,3.0
27,80,4.5
27,81,4.5
27,84,1.5
27,90,4.0
27,102,1.707
27,107,3.107
27,112,1.048
27,114,0.155
27,116,1.021
27,121,9.0
27,122,88.0
27,125,1.036
27,127,0.30300000000000005
27,130,0.078
27,131,1.676
27,134,16.0
27,152,23.0
27,158,1.0
27,166,0.33
27,171,37.5
27,180,4.5
27,181,64.5
28,1,0.066
28,5,0.048
28,8,0.0584999999999999
28,9,0.115
28,12,83.02000000000001
28,13,0.0825
28,14,0.00175
28,15,1.5
28,22,1.021
28,23,1.0
28,29,1.0
28,30,1.0
28,33,1.0
28,34,6.5
28,35,4.0
28,36,0.001
28,41,2.042
28,42,2.0
28,43,4.75
28,46,1.036
28,48,0.021
28,50,1.0
28,52,8.0
28,53,6.291
28,55,0.011
28,57,24.0
28,58,0.0245
28,59,1.0
28,62,0.0085
28,65,0.0335
28,66,0.14974999999999994
28,73,1.021
28,74,1.5
28,75,1.0
28,76,2.5
28,80,1.021
28,81,2.25
28,82,0.002
28,84,2.5
28,85,15.0
28,86,0.0035
28,90,1.048
28,92,0.152
28,93,1.0
28,98,0.011
28,100,2.3915
28,101,0.011
28,102,1.048
28,104,0.01
28,108,0.0104999999999999
28,109,0.032
28,110,0.207
28,111,0.086
28,114,1.036
28,116,2.042
28,117,0.269
28,119,1.0
28,120,0.0705
28,121,1.0
28,122,1.036
28,125,0.033
28,126,2.0
28,127,6.75
28,130,0.275
28,132,2.0
28,133,1.0
28,134,6.5
28,137,2.0
28,139,5.179
28,140,0.32575000000000004
28,141,1.0
28,150,0.2515
28,151,1.048
28,152,1.036
28,156,2.0
28,157,0.008
28,163,1.036
28,164,1.021
28,166,1.47
28,170,0.0225
28,171,2.25
28,174,0.043
28,175,2.042
28,179,1.0
28,180,0.026
28,181,0.0615
29,0,1.021
29,1,16.5
29,2,2.0
29,4,126.25
29,5,244.75
29,6,2.0
29,7,11.9075
29,8,935.25
29,9,414.0
29,10,2.0
29,11,1.0
29,12,988.86
29,13,2.5
29,14,1.5
29,15,90.75
29,16,23.5
29,17,7.25
29,18,13.5
29,19,2.75
29,20,3.75
29,21,5.5
29,22,10.25
29,23,838.0
29,24,20.25
29,25,1.0
29,27,15.0
29,28,1.0
29,30,605.0
29,31,352.5
29,32,5853.0
29,33,19.25
29,34,22.25
29,35,2.5
29,36,206.5
29,38,1.0
29,39,91.5
29,40,246.75
29,41,5.75
29,42,76.75
29,43,3565.25
29,44,2.042
29,45,1.39275
29,46,365.25
29,47,50.0
29,48,593.25
29,49,75.75
29,50,66.0
29,52,533.25
29,53,22.5
29,54,8.0
29,55,263.5
29,56,1.5
29,57,2158.25
29,58,2.5
29,59,6026.5
29,60,2.5
29,61,25.5
29,62,9.0
29,63,0.1285
29,64,0.048249999999999946
29,65,0.10925
29,66,85.5
29,67,1.959
29,68,94.0
29,69,70.25
29,70,27.25
29,71,21.75
29,72,11.25
29,73,61.5
29,74,526.0
29,75,582.0
29,76,456.25
29,77,275.5
29,78,257.25
29,79,30.25
29,80,307.25
29,81,1883.25
29,82,107.25
29,83,12.0
29,84,8317.0
29,85,18.0
29,86,11.25
29,87,3.5
29,88,7.0
29,89,2.13125
29,90,2371.75
29,91,15.25
29,92,1.0
29,93,16.75
29,94,1.5
29,95,15.0
29,96,2.5
29,97,60.5
29,98,4.0
29,99,18.75
29,100,44.33
29,101,13.0
29,102,116.0
29,103,2.25
29,104,2.0
29,105,4.5
29,106,4128.0
29,107,4.5
29,108,10.25
29,109,23.5
29,110,41.0
29,112,4.25
29,113,2.0
29,114,7.5
29,115,2.0
29,116,779.75
29,117,20.5
29,118,1.0
29,119,177.25
29,120,24.75
29,121,955.75
29,122,1923.25
29,123,5.0
29,124,0.1285
29,125,221.25
29,126,5.75
29,127,128.5
29,128,22.0
29,129,143.75
29,130,435.5
29,131,2.0
29,132,153.5
29,133,15.5
29,134,117.75
29,135,2.5
29,136,28.0
29,137,212.75
29,138,1.0
29,139,435.25
29,140,18.5
29,141,11.25
29,142,546.25
29,143,0.021
29,144,2.0
29,145,39.75
29,147,1.0
29,149,20.5
29,150,15.5
29,151,37.75
29,152,666.75
29,153,1.0
29,154,0.481
29,155,19.75
29,156,0.0265
29,157,7.5
29,158,623.75
29,159,1.0
29,160,1.0
29,161,1.666
29,162,54.75
29,163,11.25
29,164,199.0
29,166,1817.6075
29,167,8.0
29,168,1.75
29,169,45.75
29,170,45.25
29,171,199537.5
29,172,6.75
29,173,1.3130000000000002
29,174,504.75
29,175,88.0
29,176,0.1045
29,177,9.5
29,178,6.0
29,179,242.75
29,180,5.5
29,181,4.25
30,0,1.0
30,1,5.0
30,2,5.5
30,4,242.0
30,5,143.5
30,6,9.0
30,7,0.49724999999999997
30,8,398.0
30,9,3336.25
30,10,32.0
30,11,3.0
30,12,2083.51
30,13,16.5
30,14,1.0
30,15,56.25
30,16,60.5
30,17,36.25
30,18,49.5
30,19,11.0
30,20,16.0
30,21,1.0
30,22,45.25
30,23,745.5
30,24,2.75
30,25,2.25
30,26,2.042
30,27,2.0
30,28,1.0
30,29,605.0
30,31,95.0
30,32,2675.75
30,33,13.25
30,34,4.25
30,35,1.5
30,36,80.25
30,37,0.214
30,38,1.021
30,39,30.25
30,40,10.5
30,41,24.75
30,42,429.75
30,43,20713.25
30,44,1.048
30,45,0.37450000000000006
30,46,616.5
30,47,10.75
30,48,119.75
30,49,23.5
30,50,171.75
30,52,1637.0
30,53,27.0
30,54,3.5
30,55,588.25
30,56,1.5725
30,57,34280.25
30,58,2.0
30,59,5732.25
30,60,13.25
30,61,15.5
30,62,8.5
30,63,1.0
30,64,1.0
30,65,0.013
30,66,261.25
30,67,0.615
30,68,15.5
30,69,0.604
30,70,15.75
30,71,74.25
30,72,1.75
30,73,383.0
30,74,139.0
30,75,373.5
30,76,1124.75
30,77,174.0
30,78,70.5
30,79,33.5
30,80,892.5
30,81,7421.75
30,82,9.5
30,83,54.0
30,84,2778.75
30,85,12.0
30,86,14.25
30,87,18.5
30,88,3.0
30,89,0.046
30,90,608.75
30,91,50.25
30,92,4.0
30,93,175.0
30,94,5.25
30,95,220.0
30,96,0.406
30,97,54.75
30,98,0.428
30,99,36.75
30,100,133.02
30,101,26.75
30,102,62.0
30,103,3.75
30,104,1.75
30,105,1.0
30,106,501.75
30,107,24.75
30,108,1.0
30,109,63.0
30,110,1.75
30,111,2.0
30,112,3.0
30,113,1.0
30,114,24.25
30,115,6.0
30,116,413.0
30,117,1.0
30,118,1.5
30,119,200.25
30,120,6.0
30,121,3262.75
30,122,265.75
30,123,8.0
30,124,0.0505
30,125,71.75
30,126,43.0
30,127,118.0
30,128,56.5
30,129,178.25
30,130,121.0
30,131,1.0
30,132,451.0
30,133,3.75
30,134,342.5
30,135,6.75
30,136,33.25
30,137,1715.0
30,138,1.021
30,139,448.0
30,140,19.5
30,141,7.0
30,142,978.5
30,143,0.214
30,144,1.0
30,145,10.0
30,147,0.1525
30,148,0.31
30,149,1.0
30,150,172.75
30,151,129.0
30,152,1026.25
30,153,1.036
30,154,1.6837499999999999
30,155,23.0
30,156,1.0
30,157,2.75
30,158,517.0
30,159,36.5
30,160,26.5
30,161,0.033
30,162,5.0
30,163,53.75
30,164,551.25
30,165,0.021
30,166,769.665
30,167,3.0
30,168,3.25
30,169,119.5
30,170,24.25
30,171,9275.0
30,172,8.0
30,173,0.238
30,174,52.25
30,175,66.5
30,176,0.12974999999999995
30,177,78.5
30,178,39.0
30,179,408.0
30,180,37.75
30,181,30.25
31,1,90.5
31,4,40.0
31,5,1701.0
31,7,0.107
31,8,73.25
31,9,32.0
31,10,5.105
31,12,187.43
31,15,2.0
31,16,67.0
31,17,4.5
31,18,2.0
31,19,1.069
31,20,1.0
31,21,0.061
31,22,99.0
31,23,1128.0
31,24,3.0
31,26,0.214
31,29,352.5
31,30,95.0
31,32,1189.75
31,33,2.7795
31,34,0.763
31,35,23.0
31,36,222.5
31,39,28.25
31,40,19.5
31,41,1.0
31,42,5.0
31,43,626.75
31,46,62.5
31,47,13.25
31,48,9.5
31,49,201.75
31,50,6.75
31,52,422.75
31,53,1.5
31,55,75.75
31,56,1.5315
31,57,656.25
31,58,36.2465
31,59,537.75
31,60,8.6785
31,65,32.672
31,66,28.5
31,68,19.5
31,69,0.545
31,70,11.5
31,71,1.0
31,72,7.5
31,73,4.75
31,74,97.0
31,75,102.5
31,76,29.25
31,77,33.0
31,79,11.75
31,80,33.25
31,81,626.0
31,82,3.0
31,83,1.0
31,84,1689.75
31,85,3.0
31,86,1.0
31,89,0.107
31,90,704.75
31,91,3.5
31,93,1.5
31,94,5.0
31,95,4.084
31,97,15.75
31,99,1.0
31,100,1.41
31,101,6.5
31,102,3.5
31,104,0.075
31,106,709.75
31,107,1.036
31,109,3.063
31,110,0.218
31,114,1.25
31,116,69.75
31,117,8.0
31,118,1.036
31,119,150.25
31,120,6.5
31,121,296.0
31,122,32.5
31,123,1.021
31,125,25.25
31,126,8.5
31,127,42.5
31,128,19.25
31,129,366.5
31,130,42.25
31,131,1.0
31,132,9.25
31,133,3.5
31,134,37.75
31,135,56.0
31,136,1.75
31,137,28.75
31,139,89.75
31,140,0.218
31,141,0.3325
31,142,35.75
31,145,10.25
31,150,1.021
31,151,2.5
31,152,192.25
31,155,6.0
31,158,66.0
31,162,2.0
31,163,1.0
31,164,50.5
31,166,411.86
31,169,13.0
31,170,59.25
31,171,3354.25
31,174,217.75
31,177,1.021
31,178,2.1915
31,179,37.75
31,180,0.34750000000000003
31,181,1.0
32,0,15.25
32,1,907.25
32,2,15.0
32,4,2095.25
32,5,1040.5
32,6,3.0
32,7,0.652
32,8,6076.25
32,9,868.75
32,10,8.5
32,11,3.0
